MCULE-6215833912,20.0,97.0,in stock,105000.0,CC1([C@H]2[C@@H]1CN[C@@H]2C(=O)O)C.Cl,129.14,129.14,129.14,129.14,339.74,679.04
MCULE-9349084101,22.0,90.0,in stock,36170.0,BrCCCC1=NC=CC=C1.Br,325.44,325.44,325.44,325.44,679.04,679.04
MCULE-2419195369,22.0,90.0,in stock,54430.0,CC([Si](OC1=CC=C(C)C(B2OC(C)(C)C(C)(C)O2)=C1)(C)C)(C)C,325.44,325.44,325.44,325.44,679.04,679.04
MCULE-9879810182,22.0,90.0,in stock,4930.0,COC(C=CC1=C2C(C=CC=C2)=C(C=CC(OC)=O)C2C1=CC=CC=2)=O,325.44,325.44,325.44,325.44,679.04,679.04
MCULE-5936079941,20.0,97.0,in stock,44000.0,CN1C(C(O)=O)(C)CCC1,152.54,152.54,152.54,152.54,339.74,679.04
MCULE-4403770541,22.0,90.0,in stock,14200.0,CC(OC(C(C(OC)=O)(CC1C=NC=C(Br)C=1)CC1C=NC=C(Br)C=1)=O)(C)C,325.44,325.44,325.44,325.44,679.04,679.04
MCULE-7511267712,22.0,90.0,in stock,1410.0,COC(C(C(OC(C)(C)C)=O)CC1=CC(Br)=CN=C1)=O,325.44,325.44,325.44,325.44,679.04,679.04
MCULE-5077333635,20.0,95.0,in stock,14460.0,CC(C(C(=O)O)NC(=O)OC(C)C)C,199.34,199.34,199.34,199.34,679.04,679.04
MCULE-9704220806,20.0,95.0,in stock,1350.0,O(C)C1C=CC(C2CCCN2)=CC=1.Cl,140.84,140.84,140.84,140.84,679.04,679.04
MCULE-1884454859,20.0,95.0,in stock,3310.0,N1(C(NC(C=C1)=O)=O)[C@]1([C@]([C@@]([C@@](COC(C2=CC=CC=C2)=O)(O1)[H])(OC(C1=CC=CC=C1)=O)[H])(C)F)[H],152.54,152.54,152.54,152.54,679.04,679.04
MCULE-4188001746,20.0,97.0,in stock,1450.0,O1C2=C(F)C=CC=C2C(N)C1,129.14,129.14,129.14,129.14,679.04,679.04
MCULE-5551636152,22.0,90.0,in stock,122870.0,CC1=C(C#N)C(Br)=C(N)C=C1,325.44,325.44,325.44,325.44,679.04,679.04
MCULE-6858575147,20.0,97.0,in stock,25000.0,OC(C1NCC2(SCCS2)C1)=O.Br,152.54,152.54,152.54,152.54,339.74,679.04
MCULE-6568419681,20.0,98.0,in stock,9350.0,ClC1C=CC=C(CC(CO)N)C=1,199.34,199.34,199.34,199.34,679.04,679.04
MCULE-3256935752,22.0,90.0,in stock,16340.0,CC1=C(Br)C(NC(OC(C)(C)C)=O)=CC=C1C(OC)=O,325.44,325.44,325.44,325.44,679.04,679.04
MCULE-4287717309,22.0,90.0,in stock,500000.0,CC1(C(=O)O)CC(Br)C1,325.44,325.44,325.44,325.44,679.04,679.04
MCULE-1118979541,22.0,90.0,in stock,10000.0,F[B-](C1[C@@H](C2=CC=CC=C2)CCCC1)(F)F.[K+],325.44,325.44,325.44,325.44,679.04,679.04
MCULE-1036075380,20.0,97.0,in stock,3000.0,CC1N(CC(O)=O)CCNC1.Cl,152.54,152.54,152.54,152.54,339.74,679.04
MCULE-9721782332,22.0,90.0,in stock,61460.0,CC(OC(CN1N=NC=C1)=O)(C)C,325.44,325.44,325.44,325.44,679.04,679.04
MCULE-5204388902,22.0,90.0,in stock,27620.0,CC(OC(C1C(F)=C(C=O)C(Br)=CC=1)=O)(C)C,325.44,325.44,325.44,325.44,679.04,679.04
MCULE-9061856920,20.0,95.0,in stock,7700.0,O=C(N1CC=CC1C(O)=O)OCC1C2C=CC=CC=2C2C=CC=CC1=2,152.54,152.54,152.54,152.54,679.04,679.04
MCULE-1148174765,22.0,90.0,in stock,49440.0,COC[C@H]1N(CC2=CC=CC=C2)CCN(C(OC(C)(C)C)=O)C1,325.44,325.44,325.44,325.44,679.04,679.04
MCULE-4274347196,17.0,90.0,in stock,505000.0,CN1C(=O)[C@H](N)CCC1.OC([C@H]([C@@H](C(=O)O)O)O)=O,325.44,325.44,325.44,325.44,679.04,679.04
MCULE-8475447339,20.0,97.0,in stock,1100.0,CC(C)(OC(=O)NC(C)(C(=O)O)C1C=CC=CC=1)C,70.64,70.64,70.64,70.64,339.74,679.04
MCULE-4369577890,20.0,97.0,in stock,5000.0,CC(OC(N1C(C(OCC2C=CC=CC=2)=O)CC2(CC2)C1=O)=O)(C)C,105.74,105.74,105.74,105.74,339.74,679.04
MCULE-6727998088,21.0,95.0,in stock,5000.0,S(=O)(=O)(NCC1CCCO1)C1=CC=C(C(O)=O)O1,278.32,278.32,278.32,278.32,679.69,679.69
MCULE-7994137751,21.0,95.0,in stock,5000.0,C12N(C)N=C(C)C=1N=NN(CC1=CC=C(C(OC)=O)O1)C2=O,247.44,247.44,247.44,247.44,679.69,679.69
MCULE-5211539733,12.0,95.0,in stock,,O=C(N1CCC[C@@]2(CCCN2C(OCC2C=CC=CC=2)=O)C1)OC(C)(C)C,303.01,303.01,303.01,303.01,466.26,680.18
MCULE-9838043066,12.0,95.0,in stock,,O=C1C[C@H](CCN1C)CO,290.35,290.35,290.35,290.35,477.52,680.18
MCULE-3660231371,16.0,95.0,in stock,,CN1N=C(C(OC(C)(C)C)=O)C(C[C@@H](C(=O)O)NC(OCC2C3C=CC=CC=3C3C=CC=CC2=3)=O)=C1,680.29,680.29,680.29,680.29,680.29,680.29
MCULE-6506690742,22.0,95.0,in stock,5000.0,C/C(=N\NC(=O)C1C=CC(CSC2N=C(C)C=C(C)N=2)=CC=1)/C1C=CC(C)=C(N(=O)=O)C=1,185.25,185.25,185.25,259.73,539.7,680.37
MCULE-4430582598,7.0,,in stock,,C12C=CC=CC=1C1C=CC=CC=1C2COC(=O)N[C@@H](CSCCNC(=O)OC(C)(C)C)C(=O)O,302.66,302.66,302.66,302.66,680.44,680.44
MCULE-4941572349,7.0,95.0,in stock,,C1C(N)CCCC1.[C@H](N=N#N)(C(=O)O)CC=C,680.44,680.44,680.44,680.44,680.44,680.44
MCULE-7016748079,7.0,,in stock,,[C@@H](CCNC(=O)[C@@H](NC(OC(C)(C)C)=O)CSC(C1C=CC=CC=1)(C1C=CC=CC=1)C1C=CC=CC=1)(NC(=O)OCC1C2C=CC=CC=2C2C=CC=CC1=2)C(=O)O,680.44,680.44,680.44,680.44,680.44,680.44
MCULE-2603220568,7.0,,in stock,,[C@@H](CCNC(=O)[C@@H]1CSCN1C(OC(C)(C)C)=O)(NC(=O)OCC1C2C=CC=CC=2C2C=CC=CC1=2)C(=O)O,680.44,680.44,680.44,680.44,680.44,680.44
MCULE-2250917886,14.0,,in stock,,CN(C=C1C(=O)C(C)(C)OC1)C,136.36,136.36,136.36,136.36,681.12,681.12
MCULE-5909349249,26.0,95.0,in stock,3000.0,O1C2C(=C(I)C=CC=2)C(O)=C1,681.19,681.19,681.19,681.19,681.19,681.19
MCULE-9453944663,16.0,95.0,in stock,,CC(OC(C1C=CC(F)=C(C[C@@H](C(=O)O)NC(OCC2C3C=CC=CC=3C3C=CC=CC2=3)=O)C=1)=O)(C)C,681.4,681.4,681.4,681.4,681.4,681.4
MCULE-5849578765,9.0,95.0,in stock,,C(N1[C@@H]2CCC1CNCC2)(OC(C)(C)C)=O,366.34,366.34,366.34,366.34,681.58,681.58
MCULE-1331570764,12.0,95.0,in stock,,FC([C@](C)(C1CCNCC1)O)(F)F,456.41,456.41,456.41,456.41,456.41,681.58
MCULE-1859828216,14.0,95.0,in stock,,O=C(O)[C@H]1NC(=O)C[C@@H]1C1C=C(Cl)C=CC=1,205.32,205.32,205.32,205.32,681.64,681.64
MCULE-9616263831,6.0,95.0,in stock,,C1C=C(S(=O)(=O)N2CC(C(=O)NC3CCCCC3)CCC2)C(C)=C(Cl)C=1,195.27,195.27,195.27,195.27,370.62,682.34
MCULE-9079103632,16.0,95.0,in stock,,CC1ON=C(C)C=1C[C@@H](C(=O)O)NC(OCC1C2C=CC=CC=2C2C=CC=CC1=2)=O,682.5,682.5,682.5,682.5,682.5,682.5
MCULE-7814131383,21.0,97.0,in stock,,C12C=NN(C3CCCCC3)C=1CCCN2C(OC(C)(C)C)=O,383.94,383.94,383.94,383.94,383.94,682.94
MCULE-8723831190,27.0,98.0,in stock,,C(O)(=O)C[C@H](N)C(C(OC(C)(C)C)=O)C1=CC=C(F)C(F)=C1,174.64,174.64,174.64,174.64,682.94,682.94
MCULE-1547777125,27.0,95.0,in stock,,CC(C(NC1NC(=O)C2N=CN(C=2N=1)C(OC(COP(OCCC#N)N(C(C)C)C(C)C)COC(C1C=CC(OC)=CC=1)(C1C=CC(OC)=CC=1)C1C=CC=CC=1)COC(C1C=CC=CC=1)=O)=O)C,148.64,148.64,148.64,148.64,682.94,682.94
MCULE-7700297145,27.0,95.0,in stock,,FC(C1CC(C2C=CC3=C(C=2)OCO3)N=C2C=C(C(=O)O)NN12)(F)F,560.74,560.74,560.74,560.74,560.74,682.94
MCULE-7998148655,10.0,95.0,in stock,,C1C=CC(C([C@@H](C2=CC=C(F)C=C2)C2C=CC=C(Br)N=2)C2C=CC=NC=2)=CN=1,682.94,682.94,682.94,682.94,682.94,682.94
MCULE-5003962924,21.0,,in stock,,CC(OC(C(C(C1=CC=CC=C1)N)C=C)=O)(C)C,682.99,682.99,682.99,682.99,682.99,682.99
MCULE-3993214885,16.0,95.0,in stock,,CC(C1C=CC=CC=1C[C@@H](C(=O)O)NC(OCC1C2C=CC=CC=2C2C=CC=CC1=2)=O)=O,683.33,683.33,683.33,683.33,683.33,683.33
MCULE-5903027330,10.0,95.0,in stock,44000.0,FC1C=C(I)C(Br)=CC=1CBr,683.48,683.48,683.48,683.48,683.48,683.48
MCULE-7799290601,10.0,95.0,in stock,123000.0,FC(OC1C=CC(CBr)=CC=1N(=O)=O)F,683.48,683.48,683.48,683.48,683.48,683.48
MCULE-7973404123,10.0,95.0,in stock,35000.0,CS(C1C(Cl)=CC(Br)=CC=1Cl)(=O)=O,273.18,273.18,273.18,273.18,683.48,683.48
MCULE-1559323935,10.0,95.0,in stock,58000.0,CC(C1C(F)=C(Cl)C(C(F)(F)F)=CC=1)=O,683.48,683.48,683.48,683.48,683.48,683.48
MCULE-5530257069,10.0,95.0,in stock,25000.0,COC1C=C(Br)C(F)=CC=1CBr,683.48,683.48,683.48,683.48,683.48,683.48
MCULE-2067625547,10.0,95.0,in stock,72000.0,FC(OC1=C(Br)C=C(CBr)C=C1)F,683.48,683.48,683.48,683.48,683.48,683.48
MCULE-4384081250,14.0,95.0,in stock,,O=C1CC(C)OC2C1=CC=CC=2C,149.16,149.16,149.16,149.16,683.72,683.72
MCULE-1398690955,17.0,95.0,in stock,9731.0,C1(=C(F)C=CC(F)=C1)CC(CO)N.Cl,289.44,289.44,289.44,289.44,443.57,683.76
MCULE-9245073963,16.0,95.0,in stock,,COC1C=CC(C(C2C=CC=CC=2)(OC[C@@H]2[C@@H](OP(N(C(C)C)C(C)C)OCCC#N)[C@@H](OCC(=O)NC)[C@H](N3C=NC4C(=O)NC=NC3=4)O2)C2C=CC(OC)=CC=2)=CC=1,211.77,211.77,211.77,211.77,684.16,684.16
MCULE-6392764767,16.0,95.0,in stock,,N[C@H](C(=O)O)CC1C(F)=C(F)C(O)=C(F)C=1F.Cl,684.44,684.44,684.44,684.44,684.44,684.44
MCULE-8664839491,22.0,95.0,in stock,1000.0,Cl.N(C(C)CC1C=CC(=CC=1)Cl)C[C@@H](C)O,150.77,150.77,150.77,204.56,492.81,684.51
MCULE-5166855089,22.0,95.0,in stock,2500.0,OC([C@@H]1CC2N=CNC=2[C@H](C2C=CC=CC=2)N1)=O,150.77,150.77,150.77,204.56,492.81,684.51
MCULE-7576483584,12.0,98.0,in stock,,C1(Cl)=NC=C(B(O)OC(C(C)(C)O)(C)C)C=N1,684.89,684.89,684.89,684.89,684.89,684.89
MCULE-8500899211,12.0,95.0,in stock,,C12CC(NC(OC(C)(C)C)=O)(CC1)CC2,684.89,684.89,684.89,684.89,684.89,684.89
MCULE-8841078726,12.0,95.0,in stock,,C1(C)(B(O)OC(C(C)(C)O)(C)C)CC1,684.89,684.89,684.89,684.89,684.89,684.89
MCULE-7123446607,22.0,90.0,in stock,11960.0,CC(OC(NC1=CC(F)=C(CO)C(F)=C1)=O)(C)C,325.44,325.44,325.44,325.44,684.89,684.89
MCULE-7502032071,22.0,90.0,in stock,5770.0,CN(C(C1C=C2N=CN(C)C2=NC=1)=O)C,325.44,325.44,325.44,325.44,684.89,684.89
MCULE-1687802659,22.0,90.0,in stock,48320.0,CC(OC(NCCCN1N=CN=C1)=O)(C)C,325.44,325.44,325.44,325.44,684.89,684.89
MCULE-8337977789,22.0,90.0,in stock,14770.0,CC(OC(N1CCC=C(C2=NC=C(Cl)C=N2)C1)=O)(C)C,325.44,325.44,325.44,325.44,684.89,684.89
MCULE-6010564171,12.0,97.0,in stock,,N1C2C3C(=CNCCC3=C1)C=C(F)C=2,684.89,684.89,684.89,684.89,684.89,684.89
MCULE-8250649297,22.0,90.0,in stock,2100.0,C(=O)(OCC1C=CC=CC=1)[C@@H](NC)CC1C=CC=CC=1.Cl,325.44,325.44,325.44,325.44,684.89,684.89
MCULE-2870580868,12.0,95.0,in stock,,C[C@H](NC1(CC1)C(=O)OC(C)(C)C)C(=O)O,684.89,684.89,684.89,684.89,684.89,684.89
MCULE-7887500893,12.0,98.0,in stock,,C1C=C2C(COC(NC(C=O)CCCCN)=O)C3C(C2=CC=1)=CC=CC=3,684.89,684.89,684.89,684.89,684.89,684.89
MCULE-5548411729,17.0,90.0,in stock,1021200.0,CC1C(C(C(C)(C)C)O)=CC(Cl)=NC=1,351.44,351.44,351.44,351.44,684.89,684.89
MCULE-3577708042,22.0,90.0,in stock,15880.0,CC(NC1=CC=C(C(C(OC)=O)C)C=C1)=O,325.44,325.44,325.44,325.44,684.89,684.89
MCULE-7299559676,22.0,90.0,in stock,562000.0,CCOC(/N=C(\N1N=CC=C1)/NC(OCC)=O)=O,351.44,351.44,351.44,351.44,684.89,684.89
MCULE-9359081864,22.0,90.0,in stock,2314.0,C(O)(=O)C=CC(O)=O.[C@@H](C1C=CC=CN=1)(C1=CC=C(C=C1)Cl)CCN(C)C,325.44,325.44,325.44,325.44,684.89,684.89
MCULE-9336860958,12.0,95.0,in stock,,C1(N(CC)CC)=NC=C(B(O)OC(C(C)(C)O)(C)C)C=N1,684.89,684.89,684.89,684.89,684.89,684.89
MCULE-1561287481,17.0,90.0,in stock,43000.0,CCC[C@@H]1[C@@H](O)CNC1.Cl,325.44,325.44,325.44,325.44,684.89,684.89
MCULE-3240986754,22.0,90.0,in stock,4000.0,CC(OC(NCCOCCOCCOCC(ON1C(=O)CCC1=O)=O)=O)(C)C,325.44,325.44,325.44,325.44,684.89,684.89
MCULE-5331589717,12.0,98.0,in stock,,CC(C)NC1C(N(=O)=O)=CC(N(=O)=O)=C(F)C=1,684.89,684.89,684.89,684.89,684.89,684.89
MCULE-9709892973,22.0,90.0,in stock,8320.0,CN1C(C(OC)=O)=C2C(N=CC=C2)=N1,325.44,325.44,325.44,325.44,684.89,684.89
MCULE-3695546090,17.0,90.0,in stock,87670.0,N1C2=C(C(B(O)OC(C(C)(C)O)(C)C)=CC(C(OC)=O)=C2)C=C1,345.59,345.59,345.59,345.59,684.89,684.89
MCULE-5456442814,22.0,90.0,in stock,10500.0,NC1C=CC(N2[C@H](CO)CCC2)=CC=1,325.44,325.44,325.44,325.44,684.89,684.89
MCULE-6865247096,12.0,95.0,in stock,,C(O)(=O)CC1C(C=O)=CC=C(C2=CC=CC=C2)C=1,684.89,684.89,684.89,684.89,684.89,684.89
MCULE-5944738178,12.0,95.0,in stock,,C12CC(NC(OCC3=CC=CC=C3)=O)(CC1)CC2,684.89,684.89,684.89,684.89,684.89,684.89
MCULE-2945518197,22.0,90.0,in stock,61750.0,COC1=NC=C2C(C=CC(C(OC)=O)=C2)=N1,325.44,325.44,325.44,325.44,684.89,684.89
MCULE-4240529387,22.0,90.0,in stock,1250.0,CC1C(OC2=NC=NC(Cl)=C2)=CC(C(=O)O)=CC=1,325.44,325.44,325.44,325.44,684.89,684.89
MCULE-7644664930,22.0,90.0,in stock,41510.0,CCOC(CC1C(Br)=CC(N(=O)=O)=CN=1)=O,325.44,325.44,325.44,325.44,684.89,684.89
MCULE-5999112883,22.0,90.0,in stock,1110.0,CCC=CC1=CN=C(Br)C=C1,325.44,325.44,325.44,325.44,684.89,684.89
MCULE-8196275695,22.0,90.0,in stock,9500.0,C(N1CCC1)C1CCNCC1.Cl.Cl,325.44,325.44,325.44,325.44,684.89,684.89
MCULE-6699168118,22.0,90.0,in stock,2700.0,COC(C1=CC=C(C(OCCCCO)=O)C=C1)=O,325.44,325.44,325.44,325.44,684.89,684.89
MCULE-7378583899,22.0,90.0,in stock,32800.0,N1(CCN(CC1)C)CC(N)C1=CC=CC=C1.Cl.Cl.Cl,325.44,325.44,325.44,325.44,684.89,684.89
MCULE-6612580364,22.0,90.0,in stock,32520.0,OCC1NC2C=C(Cl)C(F)=CC=2N=1,325.44,325.44,325.44,325.44,684.89,684.89
MCULE-1550183489,22.0,90.0,in stock,193000.0,N[C@H](C(=O)O)CC1C2=C(C=CC(N(=O)=O)=C2)NC=1,325.44,325.44,325.44,325.44,684.89,684.89
MCULE-2029466683,15.0,95.0,in stock,2170.0,O1[C@H]([C@H](C)O)[C@H]([C@H](O)C1=O)O,114.52,114.52,114.52,114.52,684.89,684.89
MCULE-5506887670,22.0,90.0,in stock,2100.0,CC(OC(NCC1=C2C(N=CC=C2)=CC=C1)=O)(C)C,325.44,325.44,325.44,325.44,684.89,684.89
MCULE-2134901340,12.0,95.0,in stock,,C(OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)C)(=O)C(=C)C.C(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)(=O)C(=C)C,684.89,684.89,684.89,684.89,684.89,684.89
MCULE-2878609035,22.0,90.0,in stock,3750.0,NCCOCCOCCOCCOCCOCCOCCCCCCCl.Cl,325.44,325.44,325.44,325.44,684.89,684.89
MCULE-3225930202,22.0,90.0,in stock,32000.0,CN(C(OC(C)(C)C)=O)CCOCCOCCOCCOCC(=O)O,325.44,325.44,325.44,325.44,684.89,684.89
MCULE-2639482186,12.0,98.0,in stock,,O=C1NCC=CN1[C@H]1[C@@H](O)[C@H](O)[C@@H](CO)O1,684.89,684.89,684.89,684.89,684.89,684.89
MCULE-4029291743,22.0,90.0,in stock,5350.0,COC1C2=C(CCC2)C(B2OC(C)(C)C(C)(C)O2)=CC=1,325.44,325.44,325.44,325.44,684.89,684.89
MCULE-8639141039,22.0,90.0,in stock,3810.0,COC1C2C(=CC(=CC=2)Cl)N=C(C(OC)=O)C=1,325.44,325.44,325.44,325.44,684.89,684.89
MCULE-5958350415,22.0,90.0,in stock,8975.0,N1C[C@H](CC1)OCCC.Cl,325.44,325.44,325.44,325.44,684.89,684.89
MCULE-8782970306,21.0,95.0,in stock,,CC1C(=O)C(=O)C2C(=CC=CC=2)C=1O,481.95,481.95,481.95,481.95,685.17,685.17
MCULE-4447023550,21.0,95.0,in stock,,C(O)(=O)C[C@@H](N)CC1=CC=C(Br)C=C1,174.46,174.46,174.46,174.46,685.17,685.17
MCULE-2703312084,16.0,95.0,in stock,,CCC[C@@H]1CC[C@@H](C2C=CC(C[C@@H](C(=O)O)NC(OCC3C4C=CC=CC=4C4C=CC=CC3=4)=O)=CC=2)CC1,685.27,685.27,685.27,685.27,685.27,685.27
MCULE-6730715462,27.0,95.0,in stock,,C(C1C(=O)C(CC2C=CC=CC=2)=CNC=1)=O,265.64,265.64,265.64,265.64,685.54,685.54
MCULE-8739035231,27.0,95.0,in stock,,C(C1C(=O)C(C(C2C=CC=CC=2)C2C=CC=CC=2)=CNC=1)=O,265.64,265.64,265.64,265.64,685.54,685.54
MCULE-8752214567,14.0,95.0,in stock,,OCCOCCOC1[C@@H](OC(=O)C)[C@@H](OC(=O)C)[C@H](OC(=O)C)[C@@H](COC(=O)C)O1,136.68,136.68,136.68,206.36,685.8,685.8
MCULE-6001573101,9.0,,in stock,,COC1C(/N=N/C2C(=O)N(C3C=CC(S(O)(=O)=O)=CC=3)N=C2C)=CC(C)=C(S(CCOS(O)(=O)=O)(=O)=O)C=1,255.17,255.17,255.17,255.17,685.8,685.8
MCULE-1037396112,12.0,95.0,in stock,,OC[C@H]1CN(CCN1)C.Cl.Cl,343.83,343.83,343.83,343.83,439.52,685.8
MCULE-3918370964,16.0,95.0,in stock,,OC([C@@H](NC(OCC1C2C=CC=CC=2C2C=CC=CC1=2)=O)CC1C=NN(C(C2C=CC=CC=2)(C2C=CC=CC=2)C2C=CC=CC=2)C=1)=O,686.65,686.65,686.65,686.65,686.65,686.65
MCULE-3886493395,10.0,95.0,in stock,,C1(C=CC(=CC=1)OC(C)(C)C)CC1CCNCC1,686.84,686.84,686.84,686.84,686.84,686.84
MCULE-7879898404,10.0,95.0,in stock,,C(OCC1C2=C(C=CC=C2)C2=C1C=CC=C2)(=O)N[C@H](COC(C)(C)C)C=O,686.84,686.84,686.84,686.84,686.84,686.84
MCULE-5516198051,22.0,95.0,in stock,9266.0,C1CC[C@H](N(CC)C(=O)C)CN1.Cl,206.47,206.47,206.47,206.47,687.21,687.21
MCULE-1445776506,16.0,95.0,in stock,,CC(OC(C1C=NC=C(C[C@@H](C(=O)O)NC(OCC2C3C=CC=CC=3C3C=CC=CC2=3)=O)C=1)=O)(C)C,687.75,687.75,687.75,687.75,687.75,687.75
MCULE-2250391441,15.0,97.0,in stock,1630.0,O=C(NC1C=C(C(F)(F)F)C=C(C(F)(F)F)C=1)N[C@@H](C1C2C(=CC=CC=2)N=CC=1)[C@@]1(C[C@H]2[C@@H](CN1CC2)C=C)C,134.99,134.99,134.99,134.99,687.82,687.82
MCULE-1671185640,27.0,98.0,in stock,,C(OC(C)(C)C)(=O)N[C@H](C#N)[C@H](C)CC,235.74,235.74,235.74,235.74,395.64,688.14
MCULE-1988497744,27.0,95.0,in stock,1000.0,O=C(CCC(NC(OCC1C2C=CC=CC=2C2C1=CC=CC=2)=O)C(O)=O)OCC1C2C=CC=CC=2C2C1=CC=CC=2,688.62,688.62,688.62,688.62,688.62,688.62
MCULE-8837271179,24.0,97.0,in stock,1000.0,CCCCCCCCOC1C=CC(N=N(=O)C2C=CC(OCCCCCCCC)=CC=2)=CC=1,688.62,688.62,688.62,688.62,688.62,688.62
MCULE-8573440907,15.0,98.0,in stock,2200.0,OC1C=CC(/C(/C2NC=CC=2)=C2\N=CC=C\2)=CC=1,84.29,84.29,84.29,142.79,688.79,688.79
MCULE-2422882950,18.0,92.0,in stock,,C12=CCC3[C@@](C)(CCC4[C@]3(C)C[C@@H](O)[C@H]([C@@]4(C)CO)O)[C@]1(C)CC[C@]1(CC[C@@H](C)[C@H](C)[C@@]21[H])C(O)=O,403.44,403.44,403.44,403.44,403.44,689.44
MCULE-8472876950,18.0,92.0,in stock,,[C@]123CCN4CC(=CC)[C@](C(C=O)=C1NC1=C(C=CC=C21)O)([H])CC34[H],403.44,403.44,403.44,403.44,403.44,689.44
MCULE-8528443178,16.0,95.0,in stock,,C1(=O)N(CC2=CC=C(OC)C=C2)C=C(Cl)N=C1C,689.44,689.44,689.44,689.44,689.44,689.44
MCULE-3644256116,27.0,95.0,in stock,,S(C(C)=O)CCCCN=N#N,689.44,689.44,689.44,689.44,689.44,689.44
MCULE-3760524946,27.0,98.0,in stock,,C(=O)(CC(OCC)=O)C1C[C@]2(C[C@]1([H])C=C2)[H],279.94,279.94,279.94,279.94,689.44,689.44
MCULE-8669430929,11.0,97.0,in stock,,N1(C[C@H]2C(N)C[C@@H]1C2)C(=O)OC(C)(C)C,175.94,175.94,175.94,175.94,689.44,689.44
MCULE-8471445760,18.0,92.0,in stock,,Cl.[C@]123CCN4CC(=CC)[C@](C(C=O)=C1NC1=C(C=CC=C21)O)([H])CC34[H],403.44,403.44,403.44,403.44,403.44,689.44
MCULE-4339510043,16.0,95.0,in stock,,CSC1C=CC(C[C@@H](C(=O)O)NC(OCC2C3C=CC=CC=3C3C=CC=CC2=3)=O)=CC=1,689.96,689.96,689.96,689.96,689.96,689.96
MCULE-1030905891,16.0,95.0,in stock,,CC([Si](OC1C=C(C[C@@H](C(=O)O)NC(OCC2C3C=CC=CC=3C3C=CC=CC2=3)=O)C=CC=1)(C)C)(C)C,689.96,689.96,689.96,689.96,689.96,689.96
MCULE-5283559630,16.0,95.0,in stock,,CC(C1C(C[C@@H](C(=O)O)NC(OCC2C3C=CC=CC=3C3C=CC=CC2=3)=O)=C(C(C)C)C=CC=1)C,689.96,689.96,689.96,689.96,689.96,689.96
MCULE-7203452294,16.0,95.0,in stock,,CC(OC(NC1C=CC(C[C@@H](C(=O)O)NC(OCC2C3C=CC=CC=3C3C=CC=CC2=3)=O)=C(C(F)(F)F)C=1)=O)(C)C,689.96,689.96,689.96,689.96,689.96,689.96
MCULE-9022852327,32.0,95.0,in stock,1000.0,C(=O)(OC(C)(C)C)N1C2([H])CCC(=O)CC1([H])CC2,690.03,690.03,690.03,690.03,690.03,690.03
MCULE-9617438878,32.0,95.0,in stock,1000.0,C(O)(=O)C(NCCC=C)CC1C=CC=CC=1,690.03,690.03,690.03,690.03,690.03,690.03
MCULE-5909962572,32.0,95.0,in stock,1000.0,COC(C1C2CN(C(C(F)(F)F)=O)CC12)=O,690.03,690.03,690.03,690.03,690.03,690.03
MCULE-3050741301,14.0,97.0,in stock,,C12=CC=CC=C1C1=CC=CC=C1C(N)=CC=C2,373.38,373.38,373.38,373.38,509.89,690.03
MCULE-9836732743,32.0,95.0,in stock,1000.0,CC(NC1CC(C2C=CC=C(N)C=2)OCC1)=O,690.03,690.03,690.03,690.03,690.03,690.03
MCULE-3054058187,10.0,95.0,in stock,,C1(N=CSC=1C(OC)=O)N(C(=O)OC(C)(C)C)C(=O)OC(C)(C)C,456.74,456.74,456.74,456.74,456.74,690.74
MCULE-7383488953,10.0,96.0,in stock,,C12C(C=CC(=C1)N(=O)=O)NN(C)C=2,480.14,480.14,480.14,480.14,480.14,690.74
MCULE-5541751298,10.0,95.0,in stock,,C(=O)(C1CC1)NC1C=CC(=CC=1CC)C#N,456.74,456.74,456.74,456.74,456.74,690.74
MCULE-7742608161,10.0,95.0,in stock,,C1(NC(=O)OC2C=CC=CC=2)=CC(=NN1C1C=CC=C(F)C=1)C(C)(C)C,456.74,456.74,456.74,456.74,456.74,690.74
MCULE-2608701959,10.0,96.0,in stock,,C1(C=C(Br)C=CC=1O)CC(OCC)=O,456.74,456.74,456.74,456.74,456.74,690.74
MCULE-1907914979,10.0,98.0,in stock,,C1(C)C(NN)=CC=C(C)C=1F,456.74,456.74,456.74,456.74,456.74,690.74
MCULE-7460416837,10.0,96.0,in stock,,C1(C(=O)C2=CC=C(C=C2Cl)Cl)OC2C(=CC=C(Br)C=2)C=1N,480.14,480.14,480.14,480.14,480.14,690.74
MCULE-9803183996,20.0,95.0,in stock,2700.0,P(C1C=CC=CC=1)(C1C=CC=CC=1)C1C=CC=CC=1C1=NC(CO1)CC1C=CC=CC=1,94.04,94.04,94.04,94.04,690.74,690.74
MCULE-8050896028,20.0,95.0,in stock,10270.0,FC1C=CC(OC)=C(C(C)O)C=1,199.34,199.34,199.34,199.34,690.74,690.74
MCULE-7129364232,10.0,97.0,in stock,,B1(C2C=CC(=C(C)C=2)NC(=O)NC2=C(F)C=CC(=C2)C(F)(F)F)OC(C(C)(C)O1)(C)C,456.74,456.74,456.74,456.74,456.74,690.74
